MASTERCLIENT,LOCATIONCODE,ITEMNO,DESCRIPTION,DESCRIPTION2,OKQUANTITY,REJECTQUANTITY,HOLDQUANTITY,TOTALQUANTITY,PUTAWAYOUTSTANDINGQTY,GATEENTRYOUTSTANDING,UOM,ITEMCATEGORYCODE,BRANDCODE,VENDORCODE,VENDORNAME,GRNNUMBER,ASNNO,GRNREGISTEREDDATE,CLIENTGRNDATE,PETSTYLECODE,STYLENAME,COLORCODE,SIZECODE,SOURCENO,INVOICENO,INVOICEDATE,VEHICLEARRIVALDATETIME,STATUS,POTYPE,CREATEDBY,MODIFYBY,IMEI,BOXID,STOREID,LOTNO,SERIALNO,Matc,LOTEXPIRY,MRP,VENDORBATCHNO,MFGDATE,PONO,PURCHASEPRICE,VENDORORDERNO,DISPATCHTYPE,ITEMSERIALNO,TOTALWAREHOUSEQUANTITY,CONTAINERNO,PONO2,COUNTRY_OF_ORIGIN,CATEGORY,BILL_OF_LADING,BILL_OF_ENTRY,WEIGHT,VOLUME,LPNCODE,ITEMCBM,ASNCBM,TOTALITEMCBM,TOTALASNCBM,NO2,BINCODE,TRANSPORTERNAME,VEHICLENO,DOCKETNO,VENDORADDRESS,SOURCETYPE,DEVICEMAC,DATA_MONTH
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3136,ASN/2025/339,2026-01-24T16:00:33,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX161140,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9866,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A2EE46,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3136,ASN/2025/339,2026-01-24T16:00:33,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX161879,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9870,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A35516,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3136,ASN/2025/339,2026-01-24T16:00:33,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX161250,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9868,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A32726,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3136,ASN/2025/339,2026-01-24T16:00:33,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX161880,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9870,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A34AF6,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3136,ASN/2025/339,2026-01-24T16:00:33,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX161123,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9868,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A30D46,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3136,ASN/2025/339,2026-01-24T16:00:33,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX161156,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9869,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A35DD6,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3136,ASN/2025/339,2026-01-24T16:00:33,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163533,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9867,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A31666,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3136,ASN/2025/339,2026-01-24T16:00:33,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163530,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9867,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A321C6,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3136,ASN/2025/339,2026-01-24T16:00:33,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163527,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9867,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A33176,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3136,ASN/2025/339,2026-01-24T16:00:33,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163534,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9867,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A364B6,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3136,ASN/2025/339,2026-01-24T16:00:33,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163531,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9867,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A36486,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3136,ASN/2025/339,2026-01-24T16:00:33,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163544,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9867,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A324D6,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3136,ASN/2025/339,2026-01-24T16:00:33,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163523,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9867,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A4EC66,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3136,ASN/2025/339,2026-01-24T16:00:33,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163528,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9867,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A35546,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3136,ASN/2025/339,2026-01-24T16:00:33,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163526,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9867,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A35956,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3136,ASN/2025/339,2026-01-24T16:00:33,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163520,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9867,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A31256,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3136,ASN/2025/339,2026-01-24T16:00:33,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163322,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9863,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A308B6,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3136,ASN/2025/339,2026-01-24T16:00:33,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163524,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9867,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A33D86,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3136,ASN/2025/339,2026-01-24T16:00:33,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163522,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9867,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A30B06,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3136,ASN/2025/339,2026-01-24T16:00:33,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163536,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9867,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A2F946,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3136,ASN/2025/339,2026-01-24T16:00:33,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163553,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9867,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A514F6,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3136,ASN/2025/339,2026-01-24T16:00:33,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163304,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9863,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A31406,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3136,ASN/2025/339,2026-01-24T16:00:33,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163537,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9867,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A30D86,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3136,ASN/2025/339,2026-01-24T16:00:33,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163302,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9863,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A2F3C6,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3136,ASN/2025/339,2026-01-24T16:00:33,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163300,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9863,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A32496,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3136,ASN/2025/339,2026-01-24T16:00:33,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163305,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9863,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A30996,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3136,ASN/2025/339,2026-01-24T16:00:33,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163303,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9863,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A30426,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3136,ASN/2025/339,2026-01-24T16:00:33,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163517,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9867,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A33676,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3136,ASN/2025/339,2026-01-24T16:00:33,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163290,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9863,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A346A6,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3136,ASN/2025/339,2026-01-24T16:00:33,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163301,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9863,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A337C6,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3136,ASN/2025/339,2026-01-24T16:00:33,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163298,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9863,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A31F26,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3136,ASN/2025/339,2026-01-24T16:00:33,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163289,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9863,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A2F256,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3136,ASN/2025/339,2026-01-24T16:00:33,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163292,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9863,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A338C6,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3136,ASN/2025/339,2026-01-24T16:00:33,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163288,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9863,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A34986,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3136,ASN/2025/339,2026-01-24T16:00:33,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163538,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9867,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A307D6,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3136,ASN/2025/339,2026-01-24T16:00:33,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163306,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9863,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A31366,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3136,ASN/2025/339,2026-01-24T16:00:33,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163525,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9867,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A2FE06,1/1/2026
